prodcom_code,sector,product_label,cn8_codes,official_units,n_cn8_codes,all_cn8_unique_to_product,quantity_years,quantity_valid_years,quantity_units,confidential_flag_years,label_variants,one_cn_or_grouped_cn8,official_kg_unit,annual_kg_stable,complete_15y_quantity,no_confidential_quantity_flags,eligible_strict_match,cn8_codes_joined,official_units_joined
20156000,C20,Sodium nitrate,['31025000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31025000,KG
20157130,C20,"Fertilizers containing nitrogen, phosphorus and potassium, > 10% nitrogen",[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20157180,C20,"Fertilizers containing nitrogen, phosphorus and potassium, <= 10% nitrogen",[],[],0,,3,3,['KG'],0,1,False,False,True,False,True,False,,
20157200,C20,Diammonium hydrogenorthophosphate (diammonium phosphate) (excluding in tablets or similar forms or in packages of a weight of <= 10 kg),['31053000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31053000,KG
20157300,C20,Ammonium dihydrogenorthophosphate (monoammonium phosphate),['31054000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31054000,KG
20157400,C20,Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus,"['31055100', '31055900']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,31055100|31055900,KG
20157500,C20,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium,['31056000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31056000,KG
20157600,C20,Nitrates of potassium,['28342100'],['KG_N'],1,True,15,15,['KG_N'],0,1,True,False,False,True,True,False,28342100,KG_N
20157930,C20,Fertilisers in tablets or similar forms or in packages of a gross weight of <= 10 kg),['31051000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31051000,KG
20157980,C20,"Other fertilisers, n.e.c.","['31059020', '31059080']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,31059020|31059080,KG
20158000,C20,Animal or vegetable fertilisers,['31010000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,31010000,KG
20161035,C20,"Linear polyethylene having a specific gravity < 0,94, in primary forms",['39011010'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39011010,KG
20161039,C20,"Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)",['39011090'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39011090,KG
20161050,C20,"Polyethylene having a specific gravity of >= 0,94, in primary forms","['39012010', '39012090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39012010|39012090,KG
20161070,C20,"Ethylene-vinyl acetate copolymers, in primary forms",['39013000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39013000,KG
20161090,C20,"Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","['39014000', '39019030', '39019080']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,39014000|39019030|39019080,KG
20162035,C20,"Expansible polystyrene, in primary forms",['39031100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39031100,KG
20162039,C20,"Polystyrene, in primary forms (excluding expansible polystyrene)",['39031900'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39031900,KG
20162050,C20,"Styrene-acrylonitrile (SAN) copolymers, in primary forms",['39032000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39032000,KG
20162070,C20,"Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms",['39033000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39033000,KG
20162090,C20,"Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","['39039010', '39039020', '39039090']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,39039010|39039020|39039090,KG
20163010,C20,"Polyvinyl chloride, not mixed with any other substances, in primary forms",['39041000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39041000,KG
20163023,C20,"Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms",['39042100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39042100,KG
20163025,C20,"Plasticised polyvinyl chloride mixed with any other substance, in primary forms",['39042200'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39042200,KG
20163040,C20,"Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","['39043000', '39044000']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39043000|39044000,KG
20163060,C20,Fluoropolymers,"['39046100', '39046910', '39046920', '39046980']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,39046100|39046910|39046920|39046980,KG
20163090,C20,"Polymers of halogenated olefins, in primary forms, n.e.c.","['39045010', '39045090', '39049000']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,39045010|39045090|39049000,KG
20164013,C20,"Polyacetals, in primary forms",['39071000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39071000,KG
20164015,C20,"Polyethylene glycols and other polyether alcohols, in primary forms","['39072100', '39072911', '39072920']",['KG'],3,True,15,15,['KG'],0,1,True,True,True,True,True,True,39072100|39072911|39072920,KG
20164020,C20,"Polyethers, in primary forms (excluding polyacetals, polyether alcohols)","['39072991', '39072999']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39072991|39072999,KG
20164030,C20,"Epoxide resins, in primary forms",['39073000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39073000,KG
20164040,C20,"Polycarbonates, in primary forms",['39074000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39074000,KG
20164050,C20,"Alkyd resins, in primary forms",['39075000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39075000,KG
20164062,C20,Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g,['39076100'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39076100,KG
20164064,C20,Other polyethylene terephthalate in primary forms,['39076900'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39076900,KG
20164070,C20,"Unsaturated liquid polyesters, in primary forms (excluding polyacetals, polyethers, epoxide resins, polycarbonates, alkyd resins, polyethylene terephthalate)",['39079110'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39079110,KG
20164080,C20,"Unsaturated polyesters, in primary forms (excluding liquid polyesters, polyacetals, polyethers, epoxide resins, polycarbonates, alkyd resins, polyethylene terephthalate)",['39079190'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39079190,KG
20164090,C20,"Polyesters, in primary forms (excluding polyacetals, polyethers, epoxide resins, polycarbonates, alkyd resins, polyethylene terephthalate, other unsaturated polyesters)","['39077000', '39079905', '39079910', '39079980']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,39077000|39079905|39079910|39079980,KG
20165130,C20,"Polypropylene, in primary forms",['39021000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39021000,KG
20165150,C20,"Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","['39022000', '39023000', '39029010', '39029020', '39029090']",['KG'],5,True,15,15,['KG'],0,1,True,True,True,True,True,True,39022000|39023000|39029010|39029020|39029090,KG
20165230,C20,"Polymers of vinyl acetate, in aqueous dispersion, in primary forms","['39051200', '39052100']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39051200|39052100,KG
20165250,C20,"Polymers of vinyl acetate, in primary forms (excluding in aqueous dispersion)","['39051900', '39052900']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39051900|39052900,KG
20165270,C20,"Polymers of vinyl esters or other vinyl polymers, in primary forms (excluding vinyl acetate)","['39053000', '39059100', '39059910', '39059990']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,39053000|39059100|39059910|39059990,KG
20165350,C20,"Polymethyl methacrylate, in primary forms",['39061000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39061000,KG
20165390,C20,"Acrylic polymers, in primary forms (excluding polymethyl methacrylate)","['39069010', '39069020', '39069030', '39069040', '39069050', '39069060', '39069090']",['KG'],7,True,15,15,['KG'],0,1,True,True,True,True,True,True,39069010|39069020|39069030|39069040|39069050|39069060|39069090,KG
20165450,C20,"Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",['39081000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39081000,KG
20165490,C20,"Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)",['39089000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39089000,KG
20165550,C20,"Urea resins and thiourea resins, in primary forms",['39091000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39091000,KG
20165570,C20,"Melamine resins, in primary forms",['39092000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39092000,KG
20165630,C20,"Amino resins, in primary forms (excluding urea and thiourea resins, melamine resins)","['39093100', '39093900']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39093100|39093900,KG
20165650,C20,"Phenolic resins, in primary forms",['39094000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39094000,KG
20165670,C20,"Polyurethanes, in primary forms","['39095010', '39095090']",['KG'],2,True,15,15,['KG'],0,1,True,True,True,True,True,True,39095010|39095090,KG
20165700,C20,"Silicones, in primary forms",['39100000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39100000,KG
20165920,C20,"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones, etc., n.e.c., in primary forms","['39111000', '39112000', '39119011', '39119013', '39119019', '39119092', '39119099']",['KG'],7,True,15,15,['KG'],0,1,True,True,True,True,True,True,39111000|39112000|39119011|39119013|39119019|39119092|39119099,KG
20165940,C20,"Cellulose and its chemical derivatives, n.e.c., in primary forms",[],[],0,,11,11,['KG'],0,1,False,False,True,False,True,False,,
20165960,C20,"Natural and modified natural polymers, in primary forms (including alginic acid, hardened proteins, chemical derivatives of natural rubber)",[],[],0,,11,11,['KG'],0,1,False,False,True,False,True,False,,
20165970,C20,"Ion-exchangers based on synthetic or natural polymers, in primary forms",['39140000'],['KG'],1,True,15,15,['KG'],0,1,True,True,True,True,True,True,39140000,KG
20171050,C20,Synthetic latex rubber,"['40021100', '40024100', '40025100', '40029100']",['KG'],4,True,15,15,['KG'],0,1,True,True,True,True,True,True,40021100|40024100|40025100|40029100,KG
20171090,C20,Synthetic rubber (excluding latex),"['40021910', '40021920', '40021930', '40021990', '40022000', '40023100', '40023900', '40024900', '40025900', '40026000', '40027000', '40028000', '40029910', '40029990']",['KG'],14,True,15,15,['KG'],0,1,True,True,True,True,True,True,40021910|40021920|40021930|40021990|40022000|40023100|40023900|40024900|40025900|40026000|40027000|40028000|40029910|40029990,KG
20201130,C20,"Insecticides based on chlorinated hydrocarbons, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",[],[],0,,9,9,['KG_ACT_SUBST'],0,1,False,False,False,False,True,False,,
20201140,C20,"Insecticides based on carbamates, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",[],[],0,,9,9,['KG_ACT_SUBST'],0,1,False,False,False,False,True,False,,
20201150,C20,"Insecticides based on organophosphorus products, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",[],[],0,,9,9,['KG_ACT_SUBST'],0,1,False,False,False,False,True,False,,
20201160,C20,"Insecticides based on pyrethroids, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",[],[],0,,9,9,['KG_ACT_SUBST'],0,1,False,False,False,False,True,False,,
20201190,C20,Other insecticides (excluding hazardous pesticides),[],[],0,,8,8,['KG_ACT_SUBST'],0,1,False,False,False,False,True,False,,
20201220,C20,"Herbicides based on phenoxy-phytohormone products, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089311'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089311,KG_ACT_SUBST
20201230,C20,"Herbicides based on triazines, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089313'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089313,KG_ACT_SUBST
20201240,C20,"Herbicides based on amides, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089315'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089315,KG_ACT_SUBST
20201250,C20,"Herbicides based on carbamates, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089317'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089317,KG_ACT_SUBST
20201260,C20,"Herbicides based on dinitroanilines derivatives, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089321'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089321,KG_ACT_SUBST
20201270,C20,"Herbicides based on urea; uracil and sulphonylurea, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089323'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089323,KG_ACT_SUBST
20201290,C20,"Herbicides p.r.s. or as preparations/articles excluding based on phenoxy-phytohormones, triazines, amides, carbamates, dinitroanaline derivatives, urea, uracil, sulphonylurea (excluding hazardous pesticides)",['38089327'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089327,KG_ACT_SUBST
20201350,C20,Anti-sprouting products put up in forms or packings for retail sale or as preparations or articles,['38089330'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089330,KG_ACT_SUBST
20201370,C20,Plant-growth regulators put up in forms or packings for retail sale or as preparations or articles,['38089390'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089390,KG_ACT_SUBST
20201430,C20,Disinfectants based on quaternary ammonium salts put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides),['38089410'],['KG_ACT_SUBST'],1,True,13,13,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,False,True,False,38089410,KG_ACT_SUBST
20201450,C20,Disinfectants based on halogenated compounds put up in forms or packings for retail sale or as preparations (excluding hazardous pesticides),['38089420'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089420,KG_ACT_SUBST
20201490,C20,"Disinfectants put up in forms or packings for retail sale or as preparations or articles (excluding those based on quaternary ammonium salts, those based on halogenated compounds and those being hazardous pesticides)",['38089490'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089490,KG_ACT_SUBST
20201515,C20,"Inorganic fungicides, bactericides and seed treatments, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)","['38089210', '38089220']",['KG_ACT_SUBST'],2,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089210|38089220,KG_ACT_SUBST
20201530,C20,"Fungicides, bactericides and seed treatments based on dithiocarbamates, put up in forms or packings for retail sale or as preparations or articles (excluding hazardous pesticides)",['38089230'],['KG_ACT_SUBST'],1,True,15,15,"['KG ACT. SUBST.', 'KG_ACT_SUBST']",0,1,True,False,False,True,True,False,38089230,KG_ACT_SUBST
